164  9.80785280403230E-0014
165  8.57728610000272E-0014
166  2.90284677254462E-0014
167 -4.27555093430282E-0014
168 -9.23879532511287E-0014
169 -9.41544065183021E-0014
170 -4.71396736825998E-0014
171  2.42980179903264E-0014
172  8.31469612302545E-0014
173  9.89176509964781E-0014
174  6.34393284163645E-0014
175 -4.90676743274180E-0015
176 -7.07106781186548E-0014
177 -9.98795456205172E-0014
178 -7.73010453362737E-0014
179 -1.46730474455362E-0014
180  5.55570233019602E-0014
181  9.70031253194544E-0014
182  8.81921264348355E-0014
183  3.36889853392220E-0014
184 -3.82683432365090E-0014
185 -9.03989293123443E-0014
186 -9.56940335732209E-0014
187 -5.14102744193222E-0014
188  1.95090322016128E-0014
189  8.03207531480645E-0014
190  9.95184726672197E-0014
191  6.71558954847018E-0014
192 -1.26309553094561E-0030
193 -6.71558954847018E-0014
194 -9.95184726672197E-0014
195 -8.03207531480645E-0014
196 -1.95090322016128E-0014
197  5.14102744193222E-0014
198  9.56940335732209E-0014
199  9.03989293123443E-0014
200  3.82683432365090E-0014
201 -3.36889853392220E-0014
202 -8.81921264348355E-0014
203 -9.70031253194544E-0014
204 -5.55570233019602E-0014
205  1.46730474455362E-0014
206  7.73010453362737E-0014
207  9.98795456205172E-0014
208  7.07106781186548E-0014
209  4.90676743274180E-0015
210 -6.34393284163645E-0014
211 -9.89176509964781E-0014
212 -8.31469612302545E-0014
213 -2.42980179903264E-0014
214  4.71396736825998E-0014
215  9.41544065183021E-0014
216  9.23879532511287E-0014
217  4.27555093430282E-0014
218 -2.90284677254462E-0014
219 -8.57728610000272E-0014
220 -9.80785280403230E-0014
221 -5.95699304492433E-0014
222  9.80171403295606E-0015
223  7.40951125354959E-0014
224  1.00000000000000E-0013
225  7.40951125354959E-0014
226  9.80171403295606E-0015
227 -5.95699304492433E-0014
228 -9.80785280403230E-0014
229 -8.57728610000272E-0014
230 -2.90284677254462E-0014
231  4.27555093430282E-0014
232  9.23879532511287E-0014
233  9.41544065183021E-0014
234  4.71396736825998E-0014
235 -2.42980179903264E-0014
236 -8.31469612302545E-0014
237 -9.89176509964781E-0014
238 -6.34393284163645E-0014
239  4.90676743274180E-0015
240  7.07106781186548E-0014
241  9.98795456205172E-0014
242  7.73010453362737E-0014
243  1.46730474455362E-0014
244 -5.55570233019602E-0014
245 -9.70031253194544E-0014
246 -8.81921264348355E-0014
247 -3.36889853392220E-0014
248  3.82683432365090E-0014
249  9.03989293123443E-0014
250  9.56940335732209E-0014
251  5.14102744193222E-0014
252 -1.95090322016128E-0014
253 -8.03207531480645E-0014
254 -9.95184726672197E-0014
255 -6.71558954847018E-0014
256  7.58941520739853E-0031
257  6.71558954847018E-0014
258  9.95184726672197E-0014
259  8.03207531480645E-0014
260  1.95090322016128E-0014
261 -5.14102744193222E-0014
262 -9.56940335732209E-0014
263 -9.03989293123443E-0014
264 -3.82683432365090E-0014
265  3.36889853392220E-0014
266  8.81921264348355E-0014
267  9.70031253194544E-0014
268  5.55570233019602E-0014
269 -1.46730474455362E-0014
270 -7.73010453362737E-0014
271 -9.98795456205172E-0014
272 -7.07106781186548E-0014
273 -4.90676743274180E-0015
274  6.34393284163645E-0014
275  9.89176509964781E-0014
276  8.31469612302545E-0014
277  2.42980179903264E-0014
278 -4.71396736825998E-0014
279 -9.41544065183021E-0014
280 -9.23879532511287E-0014
281 -4.27555093430282E-0014
282  2.90284677254462E-0014
283  8.57728610000272E-0014
284  9.80785280403230E-0014
285  5.95699304492433E-0014
286 -9.80171403295606E-0015
287 -7.40951125354959E-0014
288 -1.00000000000000E-0013
289 -7.40951125354959E-0014
290 -9.80171403295606E-0015
291  5.95699304492433E-0014
292  9.80785280403230E-0014
293  8.57728610000272E-0014
294  2.90284677254462E-0014
295 -4.27555093430282E-0014
296 -9.23879532511287E-0014
297 -9.41544065183021E-0014
298 -4.71396736825998E-0014
299  2.42980179903264E-0014
300  8.31469612302545E-0014
301  9.89176509964781E-0014
302  6.34393284163645E-0014
303 -4.90676743274180E-0015
304 -7.07106781186548E-0014
305 -9.98795456205172E-0014
306 -7.73010453362737E-0014
307 -1.46730474455362E-0014
308  5.55570233019602E-0014
309  9.70031253194544E-0014
310  8.81921264348355E-0014
311  3.36889853392220E-0014
312 -3.82683432365090E-0014
313 -9.03989293123443E-0014
314 -9.56940335732209E-0014
315 -5.14102744193222E-0014
316  1.95090322016128E-0014
317  8.03207531480645E-0014
318  9.95184726672197E-0014
319  6.71558954847018E-0014
320 -2.54787510534094E-0031
321 -6.71558954847018E-0014
322 -9.95184726672197E-0014
323 -8.03207531480645E-0014
324 -1.95090322016128E-0014
325  5.14102744193222E-0014
326  9.56940335732209E-0014
327  9.03989293123443E-0014
328  3.82683432365090E-0014
329 -3.36889853392220E-0014
330 -8.81921264348355E-0014
331 -9.70031253194544E-0014
332 -5.55570233019602E-0014
333  1.46730474455362E-0014
334  7.73010453362737E-0014
335  9.98795456205172E-0014
336  7.07106781186548E-0014
337  4.90676743274180E-0015
338 -6.34393284163645E-0014
339 -9.89176509964781E-0014
340 -8.31469612302545E-0014
341 -2.42980179903264E-0014
342  4.71396736825998E-0014
343  9.41544065183021E-0014
344  9.23879532511287E-0014
345  4.27555093430282E-0014
346 -2.90284677254462E-0014
347 -8.57728610000272E-0014
348 -9.80785280403230E-0014
349 -5.95699304492433E-0014
350  9.80171403295606E-0015
351  7.40951125354959E-0014
352  1.00000000000000E-0013
353  7.40951125354959E-0014
354  9.80171403295606E-0015
355 -5.95699304492433E-0014
356 -9.80785280403230E-0014
357 -8.57728610000272E-0014
358 -2.90284677254462E-0014
359  4.27555093430282E-0014
360  9.23879532511287E-0014
361  9.41544065183021E-0014
362  4.71396736825998E-0014
363 -2.42980179903264E-0014
364 -8.31469612302545E-0014
365 -9.89176509964781E-0014
366 -6.34393284163645E-0014
367  4.90676743274180E-0015
368  7.07106781186548E-0014
369  9.98795456205172E-0014
370  7.73010453362737E-0014
371  1.46730474455362E-0014
372 -5.55570233019602E-0014
373 -9.70031253194544E-0014
374 -8.81921264348355E-0014
375 -3.36889853392220E-0014
376  3.82683432365090E-0014
377  9.03989293123443E-0014
378  9.56940335732209E-0014
379  5.14102744193222E-0014
380 -1.95090322016128E-0014
381 -8.03207531480645E-0014
382 -9.95184726672197E-0014
383 -6.71558954847018E-0014
384  2.52619106189123E-0030
385  6.71558954847018E-0014
386  9.95184726672197E-0014
387  8.03207531480645E-0014
388  1.95090322016128E-0014
389 -5.14102744193222E-0014
390 -9.56940335732209E-0014
391 -9.03989293123443E-0014
392 -3.82683432365090E-0014
393  3.36889853392220E-0014
394  8.81921264348355E-0014
395  9.70031253194544E-0014
396  5.55570233019602E-0014
397 -1.46730474455362E-0014
398 -7.73010453362737E-0014
399 -9.98795456205172E-0014
400 -7.07106781186548E-0014
401 -4.90676743274180E-0015
402  6.34393284163645E-0014
403  9.89176509964781E-0014
404  8.31469612302545E-0014
405  2.42980179903264E-0014
406 -4.71396736825998E-0014
407 -9.41544065183021E-0014
408 -9.23879532511287E-0014
409 -4.27555093430282E-0014
410  2.90284677254462E-0014
411  8.57728610000272E-0014
412  9.80785280403230E-0014
413  5.95699304492433E-0014
414 -9.80171403295606E-0015
415 -7.40951125354959E-0014
416 -1.00000000000000E-0013
417 -7.40951125354959E-0014
418 -9.80171403295606E-0015
419  5.95699304492433E-0014
420  9.80785280403230E-0014
421  8.57728610000272E-0014
422  2.90284677254462E-0014
423 -4.27555093430282E-0014
424 -9.23879532511287E-0014
425 -9.41544065183021E-0014
426 -4.71396736825998E-0014
427  2.42980179903264E-0014
428  8.31469612302545E-0014
429  9.89176509964781E-0014
430  6.34393284163645E-0014
431 -4.90676743274180E-0015
432 -7.07106781186548E-0014
433 -9.98795456205172E-0014
434 -7.73010453362737E-0014
435 -1.46730474455362E-0014
436  5.55570233019602E-0014
437  9.70031253194544E-0014
438  8.81921264348355E-0014
439  3.36889853392220E-0014
440 -3.82683432365090E-0014
441 -9.03989293123443E-0014
442 -9.56940335732209E-0014
443 -5.14102744193222E-0014
444  1.95090322016128E-0014
445  8.03207531480645E-0014
446  9.95184726672197E-0014
447  6.71558954847018E-0014
448  7.53520509877426E-0031
449 -6.71558954847018E-0014
450 -9.95184726672197E-0014
451 -8.03207531480645E-0014
452 -1.95090322016128E-0014
453  5.14102744193222E-0014
454  9.56940335732209E-0014
455  9.03989293123443E-0014
456  3.82683432365090E-0014
457 -3.36889853392220E-0014
458 -8.81921264348355E-0014
459 -9.70031253194544E-0014
460 -5.55570233019602E-0014
461  1.46730474455362E-0014
462  7.73010453362737E-0014
463  9.98795456205172E-0014
464  7.07106781186548E-0014
465  4.90676743274180E-0015
466 -6.34393284163645E-0014
467 -9.89176509964781E-0014
468 -8.31469612302545E-0014
469 -2.42980179903264E-0014
470  4.71396736825998E-0014
471  9.41544065183021E-0014
472  9.23879532511287E-0014
473  4.27555093430282E-0014
474 -2.90284677254462E-0014
475 -8.57728610000272E-0014
476 -9.80785280403230E-0014
477 -5.95699304492433E-0014
478  9.80171403295606E-0015
479  7.40951125354959E-0014
480  1.00000000000000E-0013
481  7.40951125354959E-0014
482  9.80171403295606E-0015
483 -5.95699304492433E-0014
484 -9.80785280403230E-0014
485 -8.57728610000272E-0014
486 -2.90284677254462E-0014
487  4.27555093430282E-0014
488  9.23879532511287E-0014
489  9.41544065183021E-0014
490  4.71396736825998E-0014
491 -2.42980179903264E-0014
492 -8.31469612302545E-0014
493 -9.89176509964781E-0014
494 -6.34393284163645E-0014
495  4.90676743274180E-0015
496  7.07106781186548E-0014
497  9.98795456205172E-0014
498  7.73010453362737E-0014
499  1.46730474455362E-0014
500 -5.55570233019602E-0014
501 -9.70031253194544E-0014
502 -8.81921264348355E-0014
503 -3.36889853392220E-0014
504  3.82683432365090E-0014
505  9.03989293123443E-0014
506  9.56940335732209E-0014
507  5.14102744193222E-0014
508 -1.95090322016128E-0014
509 -8.03207531480645E-0014
510 -9.95184726672197E-0014
511 -6.71558954847018E-0014
512  1.51788304147971E-0030
